Date,Year,Month,Week,Disease,Cases,URL,Country
2023-12-11,2023,,50,pertussis,169.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-12-04,2023,,49,pertussis,88.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-11-27,2023,,48,pertussis,59.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-11-20,2023,,47,pertussis,54.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-11-13,2023,,46,pertussis,54.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-11-06,2023,,45,pertussis,35.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-10-30,2023,,44,pertussis,43.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-10-23,2023,,43,pertussis,35.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-10-16,2023,,42,pertussis,38.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-10-09,2023,,41,pertussis,31.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-10-02,2023,,40,pertussis,43.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-09-25,2023,,39,pertussis,43.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-09-18,2023,,38,pertussis,38.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-09-11,2023,,37,pertussis,30.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-09-04,2023,,36,pertussis,31.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-08-28,2023,,35,pertussis,18.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-08-21,2023,,34,pertussis,29.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-08-14,2023,,33,pertussis,33.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-08-07,2023,,32,pertussis,25.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-07-31,2023,,31,pertussis,30.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-07-24,2023,,30,pertussis,33.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-07-17,2023,,29,pertussis,28.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-07-10,2023,,28,pertussis,32.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-07-03,2023,,27,pertussis,19.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-06-26,2023,,26,pertussis,22.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-06-19,2023,,25,pertussis,26.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-06-12,2023,,24,pertussis,27.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-06-05,2023,,23,pertussis,33.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-05-29,2023,,22,pertussis,24.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-05-22,2023,,21,pertussis,15.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-05-15,2023,,20,pertussis,21.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-05-08,2023,,19,pertussis,20.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-05-01,2023,,18,pertussis,22.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-04-24,2023,,17,pertussis,12.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-04-17,2023,,16,pertussis,10.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-04-10,2023,,15,pertussis,8.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-04-03,2023,,14,pertussis,10.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-03-27,2023,,13,pertussis,22.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-03-20,2023,,12,pertussis,12.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-03-13,2023,,11,pertussis,12.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-03-06,2023,,10,pertussis,12.0,https://assets.publishing.service.gov.uk/media/65f45bb950397e0011c75595/notifiable-diseases-weekly-revised-tables-2024-week-10.xls,UK
2023-02-27,2023,,9,pertussis,10.0,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023-02-20,2023,,8,pertussis,13.0,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023-02-13,2023,,7,pertussis,14.0,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023-02-06,2023,,6,pertussis,21.0,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023-01-30,2023,,5,pertussis,15.0,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023-01-23,2023,,4,pertussis,13.0,https://assets.publishing.service.gov.uk/media/640899248fa8f527f310d583/NOIDS-weekly-report-week9-2023_Revised.pdf,UK
2023-01-16,2023,,3,pertussis,6.0,https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf,UK
2023-01-15,2023,,3,pertussis,12.0,https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf,UK
2023-01-08,2023,,2,pertussis,9.0,https://assets.publishing.service.gov.uk/media/63d1548ae90e071ba7b41d8a/NOIDS-weekly-report-week3-2023_Revised.pdf,UK
2022-12-19,2022,,52,pertussis,9.0,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022-12-12,2022,,51,pertussis,19.0,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022-12-05,2022,,50,pertussis,28.0,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022-11-28,2022,,49,pertussis,25.0,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022-11-21,2022,,48,pertussis,23.0,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022-11-14,2022,,47,pertussis,15.0,https://assets.publishing.service.gov.uk/media/63b59008d3bf7f612bc37e0d/NOIDS-weekly-report-week52-2022_Revised.pdf,UK
2022-11-07,2022,,46,pertussis,20.0,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022-10-31,2022,,45,pertussis,18.0,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022-10-24,2022,,44,pertussis,17.0,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022-10-17,2022,,43,pertussis,20.0,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022-10-10,2022,,42,pertussis,8.0,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022-10-03,2022,,41,pertussis,18.0,https://assets.publishing.service.gov.uk/media/637cdc618fa8f53f4fa667b8/NOIDS-weekly-report-week46-2022.pdf,UK
2022-09-26,2022,,40,pertussis,6.0,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022-09-19,2022,,39,pertussis,9.0,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022-09-12,2022,,38,pertussis,9.0,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022-09-05,2022,,37,pertussis,5.0,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022-08-29,2022,,36,pertussis,4.0,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022-08-22,2022,,35,pertussis,4.0,https://assets.publishing.service.gov.uk/media/63468f998fa8f5346177c33a/NOIDS-weekly-report-week40-2022.pdf,UK
2022-08-15,2022,,34,pertussis,0.0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022-08-08,2022,,33,pertussis,0.0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022-08-01,2022,,32,pertussis,0.0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022-07-25,2022,,31,pertussis,1.0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022-07-18,2022,,30,pertussis,0.0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022-07-11,2022,,29,pertussis,0.0,https://assets.publishing.service.gov.uk/media/630f2c268fa8f5536c077e47/NOIDS-weekly-report-week34-2022.pdf,UK
2022-07-04,2022,,28,pertussis,0.0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022-06-27,2022,,27,pertussis,1.0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022-06-20,2022,,26,pertussis,0.0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022-06-13,2022,,25,pertussis,0.0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022-06-06,2022,,24,pertussis,0.0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022-05-30,2022,,23,pertussis,0.0,https://assets.publishing.service.gov.uk/media/62d67a5bd3bf7f28583b0155/NOIDS-weekly-report-week28-2022.pdf,UK
2022-05-23,2022,,22,pertussis,5.0,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022-05-16,2022,,21,pertussis,7.0,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022-05-09,2022,,20,pertussis,12.0,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022-05-02,2022,,19,pertussis,4.0,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022-04-25,2022,,18,pertussis,13.0,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022-04-18,2022,,17,pertussis,5.0,https://assets.publishing.service.gov.uk/media/629f66ede90e07039f799fb7/NOIDS-weekly-report-week22-2022.pdf,UK
2022-04-11,2022,,16,pertussis,4.0,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022-04-04,2022,,15,pertussis,3.0,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022-03-28,2022,,14,pertussis,8.0,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022-03-21,2022,,13,pertussis,9.0,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022-03-14,2022,,12,pertussis,7.0,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022-03-07,2022,,11,pertussis,9.0,https://assets.publishing.service.gov.uk/media/626ab4f9e90e0746c1aa544f/NOIDS-weekly-report-week16-2022.pdf,UK
2022-02-28,2022,,10,pertussis,15.0,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022-02-21,2022,,9,pertussis,7.0,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022-02-14,2022,,8,pertussis,9.0,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022-02-07,2022,,7,pertussis,15.0,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022-01-31,2022,,6,pertussis,5.0,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022-01-24,2022,,5,pertussis,18.0,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022-01-17,2022,,4,pertussis,9.0,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2022-01-10,2022,,3,pertussis,7.0,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2022-01-03,2022,,2,pertussis,8.0,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2021-12-27,2022,,1,pertussis,10.0,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2021-12-20,2021,,52,pertussis,9.0,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2021-12-13,2021,,51,pertussis,13.0,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2021-12-06,2021,,50,pertussis,,,UK
2021-11-29,2021,,49,pertussis,,,UK
2021-11-22,2021,,48,pertussis,,,UK
2021-11-15,2021,,47,pertussis,,,UK
2021-11-08,2021,,46,pertussis,,,UK
2021-11-01,2021,,45,pertussis,,,UK
2021-10-25,2021,,44,pertussis,,,UK
2021-10-18,2021,,43,pertussis,,,UK
2021-10-11,2021,,42,pertussis,,,UK
2021-10-04,2021,,41,pertussis,,,UK
2021-09-27,2021,,40,pertussis,,,UK
2021-09-20,2021,,39,pertussis,,,UK
2021-09-13,2021,,38,pertussis,,,UK
2021-09-06,2021,,37,pertussis,,,UK
2021-08-30,2021,,36,pertussis,,,UK
2021-08-23,2021,,35,pertussis,,,UK
2021-08-16,2021,,34,pertussis,,,UK
2021-08-09,2021,,33,pertussis,,,UK
2021-08-02,2021,,32,pertussis,,,UK
2021-07-26,2021,,31,pertussis,,,UK
2021-07-19,2021,,30,pertussis,,,UK
2021-07-12,2021,,29,pertussis,,,UK
2021-07-05,2021,,28,pertussis,,,UK
2021-06-28,2021,,27,pertussis,,,UK
2021-06-21,2021,,26,pertussis,,,UK
2021-06-14,2021,,25,pertussis,,,UK
2021-06-07,2021,,24,pertussis,,,UK
2021-05-31,2021,,23,pertussis,,,UK
2021-05-24,2021,,22,pertussis,,,UK
2021-05-17,2021,,21,pertussis,,,UK
2021-05-10,2021,,20,pertussis,,,UK
2021-05-03,2021,,19,pertussis,,,UK
2021-04-26,2021,,18,pertussis,,,UK
2021-04-19,2021,,17,pertussis,,,UK
2021-04-12,2021,,16,pertussis,,,UK
2021-04-05,2021,,15,pertussis,,,UK
2021-03-29,2021,,14,pertussis,,,UK
2021-03-22,2021,,13,pertussis,,,UK
2021-03-15,2021,,12,pertussis,,,UK
2021-03-08,2021,,11,pertussis,,,UK
2021-03-01,2021,,10,pertussis,,,UK
2021-02-22,2021,,9,pertussis,,,UK
2021-02-15,2021,,8,pertussis,,,UK
2021-02-08,2021,,7,pertussis,,,UK
2021-02-01,2021,,6,pertussis,,,UK
2021-01-25,2021,,5,pertussis,,,UK
2021-01-18,2021,,4,pertussis,,,UK
2021-01-11,2021,,3,pertussis,,,UK
2021-01-04,2021,,2,pertussis,,,UK
2020-12-28,2020,,53,pertussis,,,UK
2020-12-21,2020,,52,pertussis,,,UK
2020-12-14,2020,,51,pertussis,,,UK
2020-12-07,2020,,50,pertussis,,,UK
2020-11-30,2020,,49,pertussis,,,UK
2020-11-23,2020,,48,pertussis,,,UK
2020-11-16,2020,,47,pertussis,,,UK
2020-11-09,2020,,46,pertussis,,,UK
2020-11-02,2020,,45,pertussis,,,UK
2020-10-26,2020,,44,pertussis,,,UK
2020-10-19,2020,,43,pertussis,,,UK
2020-10-12,2020,,42,pertussis,,,UK
2020-10-05,2020,,41,pertussis,,,UK
2020-09-28,2020,,40,pertussis,,,UK
2020-09-21,2020,,39,pertussis,,,UK
2020-09-14,2020,,38,pertussis,,,UK
2020-09-07,2020,,37,pertussis,,,UK
2020-08-31,2020,,36,pertussis,,,UK
2020-08-24,2020,,35,pertussis,,,UK
2020-08-17,2020,,34,pertussis,,,UK
2020-08-10,2020,,33,pertussis,,,UK
2020-08-03,2020,,32,pertussis,,,UK
2020-07-27,2020,,31,pertussis,,,UK
2020-07-20,2020,,30,pertussis,,,UK
2020-07-13,2020,,29,pertussis,,,UK
2020-07-06,2020,,28,pertussis,,,UK
2020-06-29,2020,,27,pertussis,,,UK
2020-06-22,2020,,26,pertussis,,,UK
2020-06-15,2020,,25,pertussis,,,UK
2020-06-08,2020,,24,pertussis,,,UK
2020-06-01,2020,,23,pertussis,,,UK
2020-05-25,2020,,22,pertussis,,,UK
2020-05-18,2020,,21,pertussis,,,UK
2020-05-11,2020,,20,pertussis,,,UK
2020-05-04,2020,,19,pertussis,,,UK
2020-04-27,2020,,18,pertussis,,,UK
2020-04-20,2020,,17,pertussis,,,UK
2020-04-13,2020,,16,pertussis,,,UK
2020-04-06,2020,,15,pertussis,,,UK
2020-03-30,2020,,14,pertussis,,,UK
2020-03-23,2020,,13,pertussis,,,UK
2020-03-16,2020,,12,pertussis,,,UK
2020-03-09,2020,,11,pertussis,,,UK
2020-03-02,2020,,10,pertussis,,,UK
2020-02-24,2020,,9,pertussis,,,UK
2020-02-17,2020,,8,pertussis,,,UK
2020-02-10,2020,,7,pertussis,,,UK
2020-02-03,2020,,6,pertussis,,,UK
2020-01-27,2020,,5,pertussis,,,UK
2020-01-20,2020,,4,pertussis,,,UK
2020-01-13,2020,,3,pertussis,,,UK
2020-01-06,2020,,2,pertussis,,,UK
2019-12-30,2019,,53,pertussis,,,UK
2019-12-23,2019,,52,pertussis,42.0,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019-12-16,2019,,51,pertussis,108.0,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019-12-09,2019,,50,pertussis,86.0,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019-12-02,2019,,49,pertussis,121.0,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019-11-25,2019,,48,pertussis,118.0,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019-11-18,2019,,47,pertussis,111.0,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019-11-11,2019,,46,pertussis,83.0,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019-11-04,2019,,45,pertussis,94.0,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019-10-28,2019,,44,pertussis,96.0,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019-10-21,2019,,43,pertussis,96.0,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019-10-14,2019,,42,pertussis,104.0,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019-10-07,2019,,41,pertussis,113.0,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019-09-30,2019,,40,pertussis,95.0,https://assets.publishing.service.gov.uk/media/5d9c92b9e5274a595bf5daa8/NOIDS-weekly-report-week40-2019.pdf,UK
2019-09-23,2019,,39,pertussis,118.0,https://assets.publishing.service.gov.uk/media/5d9c92b9e5274a595bf5daa8/NOIDS-weekly-report-week40-2019.pdf,UK
2019-09-16,2019,,38,pertussis,91.0,https://assets.publishing.service.gov.uk/media/5d9c92b9e5274a595bf5daa8/NOIDS-weekly-report-week40-2019.pdf,UK
2019-09-09,2019,,37,pertussis,82.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-09-02,2019,,36,pertussis,69.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-08-26,2019,,35,pertussis,57.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-08-19,2019,,34,pertussis,88.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-08-12,2019,,33,pertussis,88.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-08-05,2019,,32,pertussis,81.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-07-29,2019,,31,pertussis,71.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-07-22,2019,,30,pertussis,76.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-07-15,2019,,29,pertussis,63.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-07-08,2019,,28,pertussis,75.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-07-01,2019,,27,pertussis,79.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-06-24,2019,,26,pertussis,66.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-06-17,2019,,25,pertussis,65.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-06-10,2019,,24,pertussis,59.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-06-03,2019,,23,pertussis,71.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-05-27,2019,,22,pertussis,61.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-05-20,2019,,21,pertussis,94.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019-05-13,2019,,20,pertussis,85.0,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
